Baseline,JET SDG,SDG Push,Year,indicator,Enhanced NDC
0.021,0.012,0.012,2065,PovHeadcountTotalSexDif,
0.021,0.012,0.012,2066,PovHeadcountTotalSexDif,
0.021,0.012,0.012,2067,PovHeadcountTotalSexDif,
0.02,0.011,0.012,2068,PovHeadcountTotalSexDif,
0.019,0.01,0.011,2069,PovHeadcountTotalSexDif,
0.018,0.009,0.01,2070,PovHeadcountTotalSexDif,
0.018,0.008,0.008,2071,PovHeadcountTotalSexDif,
0.017,0.007,0.007,2072,PovHeadcountTotalSexDif,
0.016,0.006,0.006,2073,PovHeadcountTotalSexDif,
0.015,0.005,0.005,2074,PovHeadcountTotalSexDif,
0.014,0.004,0.005,2075,PovHeadcountTotalSexDif,
0.014,0.003,0.004,2076,PovHeadcountTotalSexDif,
0.013,0.003,0.003,2077,PovHeadcountTotalSexDif,
0.012,0.002,0.003,2078,PovHeadcountTotalSexDif,
0.012,0.002,0.002,2079,PovHeadcountTotalSexDif,
0.011,0.002,0.002,2080,PovHeadcountTotalSexDif,
0.011,0.001,0.002,2081,PovHeadcountTotalSexDif,
0.01,0.001,0.001,2082,PovHeadcountTotalSexDif,
0.01,0.001,0.001,2083,PovHeadcountTotalSexDif,
0.009,0,0,2084,PovHeadcountTotalSexDif,
0.009,0,0,2085,PovHeadcountTotalSexDif,
0.008,0,0,2086,PovHeadcountTotalSexDif,
0.008,0,0,2087,PovHeadcountTotalSexDif,
0.007,0,0,2088,PovHeadcountTotalSexDif,
0.006,0,0,2089,PovHeadcountTotalSexDif,
0.006,0,0,2090,PovHeadcountTotalSexDif,
0.005,0,0,2091,PovHeadcountTotalSexDif,
0.005,0,0,2092,PovHeadcountTotalSexDif,
0.004,0,0,2093,PovHeadcountTotalSexDif,
0.004,0,0,2094,PovHeadcountTotalSexDif,
0.003,0,0,2095,PovHeadcountTotalSexDif,
0.003,0,0,2096,PovHeadcountTotalSexDif,
0.002,0,0,2097,PovHeadcountTotalSexDif,
0.002,0,0,2098,PovHeadcountTotalSexDif,
0.001,0,0,2099,PovHeadcountTotalSexDif,
0.001,0,0,2100,PovHeadcountTotalSexDif,
0.693,0.693,0.693,2019,PovRateSexDif_25_34,0.69272
0.713,0.713,0.713,2020,PovRateSexDif_25_34,0.7133
0.708,0.708,0.708,2021,PovRateSexDif_25_34,0.70829
0.709,0.709,0.709,2022,PovRateSexDif_25_34,0.70887
0.707,0.707,0.707,2023,PovRateSexDif_25_34,0.70732
0.706,0.706,0.706,2024,PovRateSexDif_25_34,0.70593
0.704,0.7,0.7,2025,PovRateSexDif_25_34,0.70382
0.7,0.693,0.693,2026,PovRateSexDif_25_34,0.70009
0.695,0.686,0.686,2027,PovRateSexDif_25_34,0.6952
0.69,0.678,0.678,2028,PovRateSexDif_25_34,0.69028
0.685,0.669,0.669,2029,PovRateSexDif_25_34,0.68484
0.679,0.66,0.66,2030,PovRateSexDif_25_34,0.67862
0.672,0.65,0.651,2031,PovRateSexDif_25_34,0.67248
0.666,0.64,0.641,2032,PovRateSexDif_25_34,0.66599
0.66,0.629,0.629,2033,PovRateSexDif_25_34,0.65926
0.654,0.617,0.618,2034,PovRateSexDif_25_34,0.65305
0.648,0.607,0.608,2035,PovRateSexDif_25_34,0.6474
0.643,0.596,0.597,2036,PovRateSexDif_25_34,0.64187
0.637,0.585,0.586,2037,PovRateSexDif_25_34,0.63614
0.631,0.575,0.576,2038,PovRateSexDif_25_34,0.63005
0.624,0.565,0.567,2039,PovRateSexDif_25_34,0.62327
0.617,0.554,0.555,2040,PovRateSexDif_25_34,0.61606
0.61,0.542,0.543,2041,PovRateSexDif_25_34,0.60844
0.602,0.53,0.53,2042,PovRateSexDif_25_34,0.60039
0.593,0.517,0.518,2043,PovRateSexDif_25_34,0.5916
0.583,0.504,0.505,2044,PovRateSexDif_25_34,0.58194
0.575,0.49,0.491,2045,PovRateSexDif_25_34,0.57363
0.567,0.476,0.477,2046,PovRateSexDif_25_34,0.56546
0.558,0.461,0.461,2047,PovRateSexDif_25_34,0.55692
0.55,0.445,0.446,2048,PovRateSexDif_25_34,0.54832
0.541,0.429,0.43,2049,PovRateSexDif_25_34,0.53954
0.532,0.4,0.401,2050,PovRateSexDif_25_34,0.53038
0.523,0.383,0.384,2051,PovRateSexDif_25_34,0.52109
0.513,0.364,0.365,2052,PovRateSexDif_25_34,0.51167
0.503,0.344,0.346,2053,PovRateSexDif_25_34,0.50204
0.494,0.325,0.325,2054,PovRateSexDif_25_34,0.49242
0.479,0.306,0.307,2055,PovRateSexDif_25_34,0.48279
0.469,0.289,0.289,2056,PovRateSexDif_25_34,0.46887
0.459,0.273,0.273,2057,PovRateSexDif_25_34,0.4589
0.449,0.258,0.258,2058,PovRateSexDif_25_34,0.44902
0.439,0.244,0.244,2059,PovRateSexDif_25_34,0.43926
0.428,0.231,0.231,2060,PovRateSexDif_25_34,0.4276
0.417,0.218,0.219,2061,PovRateSexDif_25_34,0.41691
0.405,0.207,0.207,2062,PovRateSexDif_25_34,0.40598
0.394,0.198,0.198,2063,PovRateSexDif_25_34,0.39513
0.382,0.19,0.189,2064,PovRateSexDif_25_34,0.38433
0.371,0.183,0.183,2065,PovRateSexDif_25_34,0.3736
0.36,0.178,0.177,2066,PovRateSexDif_25_34,0.36272
0.349,0.174,0.173,2067,PovRateSexDif_25_34,0.35192
0.338,0.163,0.17,2068,PovRateSexDif_25_34,0.3412
0.321,0.144,0.158,2069,PovRateSexDif_25_34,0.3237
0.304,0.126,0.14,2070,PovRateSexDif_25_34,0.30698
0.288,0.111,0.124,2071,PovRateSexDif_25_34,0.2903
0.272,0.096,0.108,2072,PovRateSexDif_25_34,0.27487
0.258,0.084,0.094,2073,PovRateSexDif_25_34,0.2603
0.244,0.072,0.082,2074,PovRateSexDif_25_34,0.24638
0.231,0.062,0.07,2075,PovRateSexDif_25_34,0.23314
0.219,0.053,0.061,2076,PovRateSexDif_25_34,0.22045
0.207,0.045,0.052,2077,PovRateSexDif_25_34,0.20869
0.196,0.038,0.044,2078,PovRateSexDif_25_34,0.1977
0.186,0.031,0.037,2079,PovRateSexDif_25_34,0.18746
0.176,0.026,0.031,2080,PovRateSexDif_25_34,0.17797
0.168,0.021,0.026,2081,PovRateSexDif_25_34,0.16928
0.16,0.017,0.021,2082,PovRateSexDif_25_34,0.1613
0.152,0.014,0.016,2083,PovRateSexDif_25_34,0.15414
0.145,0.003,0.004,2084,PovRateSexDif_25_34,0.14686
0.138,0.001,0.001,2085,PovRateSexDif_25_34,0.1394
0.13,0.001,0.001,2086,PovRateSexDif_25_34,0.13192
0.122,0,0.001,2087,PovRateSexDif_25_34,0.12414
0.114,0,0,2088,PovRateSexDif_25_34,0.11624
0.106,0,0,2089,PovRateSexDif_25_34,0.10821
0.098,0,0,2090,PovRateSexDif_25_34,0.10008
0.09,0,0,2091,PovRateSexDif_25_34,0.09193
0.081,0,0,2092,PovRateSexDif_25_34,0.08359
0.073,0,0,2093,PovRateSexDif_25_34,0.07523
0.065,0,0,2094,PovRateSexDif_25_34,0.06687
0.056,0,0,2095,PovRateSexDif_25_34,0.05835
0.048,0,0,2096,PovRateSexDif_25_34,0.04997
0.04,0,0,2097,PovRateSexDif_25_34,0.04158
0.031,0,0,2098,PovRateSexDif_25_34,0.03328
0.023,0,0,2099,PovRateSexDif_25_34,0.02519
0.016,0,0,2100,PovRateSexDif_25_34,0.01725
0.193,0.193,0.193,2019,PovRateTotalSexDif,0.19338
0.21,0.21,0.21,2020,PovRateTotalSexDif,0.20956
0.205,0.205,0.205,2021,PovRateTotalSexDif,0.2045
0.202,0.202,0.202,2022,PovRateTotalSexDif,0.20176
0.199,0.199,0.199,2023,PovRateTotalSexDif,0.19934
0.198,0.198,0.198,2024,PovRateTotalSexDif,0.19798
0.196,0.193,0.193,2025,PovRateTotalSexDif,0.19572
0.192,0.187,0.187,2026,PovRateTotalSexDif,0.19257
0.188,0.182,0.181,2027,PovRateTotalSexDif,0.18859
0.184,0.176,0.176,2028,PovRateTotalSexDif,0.18479
0.18,0.171,0.171,2029,PovRateTotalSexDif,0.18073
0.176,0.166,0.166,2030,PovRateTotalSexDif,0.17658
0.172,0.161,0.161,2031,PovRateTotalSexDif,0.17258
0.169,0.159,0.157,2032,PovRateTotalSexDif,0.16868
0.165,0.159,0.157,2033,PovRateTotalSexDif,0.16482
0.161,0.157,0.156,2034,PovRateTotalSexDif,0.16126
0.158,0.155,0.154,2035,PovRateTotalSexDif,0.15789
0.155,0.152,0.152,2036,PovRateTotalSexDif,0.15805
0.156,0.148,0.148,2037,PovRateTotalSexDif,0.1589
0.157,0.146,0.146,2038,PovRateTotalSexDif,0.15916
0.155,0.142,0.143,2039,PovRateTotalSexDif,0.15709
0.153,0.139,0.139,2040,PovRateTotalSexDif,0.15502
0.152,0.137,0.137,2041,PovRateTotalSexDif,0.15276
0.149,0.134,0.134,2042,PovRateTotalSexDif,0.1504
0.147,0.132,0.131,2043,PovRateTotalSexDif,0.14761
0.143,0.128,0.128,2044,PovRateTotalSexDif,0.14378
0.14,0.125,0.125,2045,PovRateTotalSexDif,0.1412
0.138,0.121,0.121,2046,PovRateTotalSexDif,0.13861
0.135,0.117,0.117,2047,PovRateTotalSexDif,0.13601
0.133,0.113,0.113,2048,PovRateTotalSexDif,0.1335
0.13,0.108,0.108,2049,PovRateTotalSexDif,0.13091
0.128,0.101,0.101,2050,PovRateTotalSexDif,0.12816
0.125,0.096,0.096,2051,PovRateTotalSexDif,0.12547
0.122,0.091,0.091,2052,PovRateTotalSexDif,0.12264
0.119,0.086,0.086,2053,PovRateTotalSexDif,0.11976
0.117,0.08,0.08,2054,PovRateTotalSexDif,0.11705
0.113,0.076,0.076,2055,PovRateTotalSexDif,0.11423
0.11,0.071,0.071,2056,PovRateTotalSexDif,0.11056
0.107,0.067,0.067,2057,PovRateTotalSexDif,0.1077
0.104,0.063,0.063,2058,PovRateTotalSexDif,0.10493
0.102,0.06,0.06,2059,PovRateTotalSexDif,0.10225
0.099,0.057,0.057,2060,PovRateTotalSexDif,0.09887
0.096,0.054,0.054,2061,PovRateTotalSexDif,0.09603
0.093,0.051,0.051,2062,PovRateTotalSexDif,0.09327
0.09,0.049,0.048,2063,PovRateTotalSexDif,0.09055
0.087,0.046,0.046,2064,PovRateTotalSexDif,0.08781
0.084,0.044,0.044,2065,PovRateTotalSexDif,0.08505
0.081,0.043,0.043,2066,PovRateTotalSexDif,0.08229
0.078,0.042,0.041,2067,PovRateTotalSexDif,0.07955
0.075,0.039,0.041,2068,PovRateTotalSexDif,0.07685
0.071,0.034,0.037,2069,PovRateTotalSexDif,0.0725
0.067,0.03,0.033,2070,PovRateTotalSexDif,0.06837
0.063,0.026,0.029,2071,PovRateTotalSexDif,0.06435
0.059,0.022,0.025,2072,PovRateTotalSexDif,0.06054
0.056,0.019,0.021,2073,PovRateTotalSexDif,0.05694
0.052,0.016,0.018,2074,PovRateTotalSexDif,0.05353
0.049,0.013,0.015,2075,PovRateTotalSexDif,0.05023
0.046,0.011,0.013,2076,PovRateTotalSexDif,0.04706
0.043,0.009,0.011,2077,PovRateTotalSexDif,0.04412
0.04,0.008,0.009,2078,PovRateTotalSexDif,0.04137
0.038,0.006,0.008,2079,PovRateTotalSexDif,0.03885
0.036,0.005,0.006,2080,PovRateTotalSexDif,0.03647
0.033,0.004,0.005,2081,PovRateTotalSexDif,0.03437
0.032,0.003,0.004,2082,PovRateTotalSexDif,0.03239
0.03,0.003,0.003,2083,PovRateTotalSexDif,0.03067
0.028,0,0.001,2084,PovRateTotalSexDif,0.02888
0.026,0,0,2085,PovRateTotalSexDif,0.02709
0.025,0,0,2086,PovRateTotalSexDif,0.02528
0.023,0,0,2087,PovRateTotalSexDif,0.02346
0.021,0,0,2088,PovRateTotalSexDif,0.02161
0.019,0,0,2089,PovRateTotalSexDif,0.01975
0.017,0,0,2090,PovRateTotalSexDif,0.01792
0.016,0,0,2091,PovRateTotalSexDif,0.0161
0.014,0,0,2092,PovRateTotalSexDif,0.01428
0.012,0,0,2093,PovRateTotalSexDif,0.01249
0.01,0,0,2094,PovRateTotalSexDif,0.01076
0.009,0,0,2095,PovRateTotalSexDif,0.00906
0.007,0,0,2096,PovRateTotalSexDif,0.00739
0.005,0,0,2097,PovRateTotalSexDif,0.00582
0.004,0,0,2098,PovRateTotalSexDif,0.00428
0.002,0,0,2099,PovRateTotalSexDif,0.0028
0.001,0,0,2100,PovRateTotalSexDif,0.00136
92.12,92.12,92.12,2019,PrimaryEd_Percent,92.12
92.65,92.65,92.65,2020,PrimaryEd_Percent,92.65
93.09,93.09,93.09,2021,PrimaryEd_Percent,93.09
93.58,93.58,93.58,2022,PrimaryEd_Percent,93.58
94.1,94.1,94.1,2023,PrimaryEd_Percent,94.1
95.03,95.03,95.03,2024,PrimaryEd_Percent,95.03
95.14,95.21,95.21,2025,PrimaryEd_Percent,95.14
95.97,96.14,96.14,2026,PrimaryEd_Percent,95.97
95.68,95.98,95.98,2027,PrimaryEd_Percent,95.67
95.7,96.15,96.15,2028,PrimaryEd_Percent,95.7
95.93,96.61,96.62,2029,PrimaryEd_Percent,95.93
96.01,96.95,96.96,2030,PrimaryEd_Percent,96.01
96.09,97.19,97.2,2031,PrimaryEd_Percent,96.09
96.12,97.31,97.33,2032,PrimaryEd_Percent,96.13
96.14,97.36,97.38,2033,PrimaryEd_Percent,96.15
96.12,97.36,97.39,2034,PrimaryEd_Percent,96.13
96.16,97.42,97.45,2035,PrimaryEd_Percent,96.17
96.23,97.52,97.55,2036,PrimaryEd_Percent,96.25
96.36,97.65,97.68,2037,PrimaryEd_Percent,96.38
96.5,97.78,97.82,2038,PrimaryEd_Percent,96.52
96.66,97.94,97.97,2039,PrimaryEd_Percent,96.68
96.83,98.07,98.11,2040,PrimaryEd_Percent,96.85
97.01,98.19,98.23,2041,PrimaryEd_Percent,97.02
97.16,98.31,98.34,2042,PrimaryEd_Percent,97.17
97.32,98.44,98.47,2043,PrimaryEd_Percent,97.33
97.49,98.6,98.62,2044,PrimaryEd_Percent,97.5
97.66,98.78,98.81,2045,PrimaryEd_Percent,97.67
97.84,98.98,99,2046,PrimaryEd_Percent,97.85
98.02,99.18,99.21,2047,PrimaryEd_Percent,98.02
98.21,99.38,99.41,2048,PrimaryEd_Percent,98.21
98.4,99.59,99.63,2049,PrimaryEd_Percent,98.39
98.5,99.7,99.74,2050,PrimaryEd_Percent,98.48
98.6,99.81,99.85,2051,PrimaryEd_Percent,98.58
98.7,99.91,99.96,2052,PrimaryEd_Percent,98.67
98.81,100,100.1,2053,PrimaryEd_Percent,98.77
98.91,100.1,100.2,2054,PrimaryEd_Percent,98.87
99.01,100.2,100.3,2055,PrimaryEd_Percent,98.97
99.11,100.3,100.4,2056,PrimaryEd_Percent,99.06
99.21,100.4,100.4,2057,PrimaryEd_Percent,99.16
99.3,100.5,100.5,2058,PrimaryEd_Percent,99.25
99.38,100.5,100.5,2059,PrimaryEd_Percent,99.34
99.46,100.5,100.5,2060,PrimaryEd_Percent,99.42
99.54,100.5,100.5,2061,PrimaryEd_Percent,99.5
99.61,100.5,100.5,2062,PrimaryEd_Percent,99.58
99.67,100.4,100.4,2063,PrimaryEd_Percent,99.65
99.74,100.4,100.4,2064,PrimaryEd_Percent,99.72
99.8,100.4,100.4,2065,PrimaryEd_Percent,99.79
99.86,100.3,100.3,2066,PrimaryEd_Percent,99.86
99.92,100.3,100.3,2067,PrimaryEd_Percent,99.92
99.97,100.2,100.2,2068,PrimaryEd_Percent,99.98
100,100.2,100.1,2069,PrimaryEd_Percent,100
100.1,100.1,100.1,2070,PrimaryEd_Percent,100.1
100.1,100,100,2071,PrimaryEd_Percent,100.2
100.2,100,100,2072,PrimaryEd_Percent,100.2
100.2,100,100,2073,PrimaryEd_Percent,100.2
100.2,100,100,2074,PrimaryEd_Percent,100.2
100.2,100,100,2075,PrimaryEd_Percent,100.2
100.2,100,100,2076,PrimaryEd_Percent,100.2
100.1,100,100,2077,PrimaryEd_Percent,100.2
100.1,100,100,2078,PrimaryEd_Percent,100.2
100.1,100,100,2079,PrimaryEd_Percent,100.2
100.1,100,100,2080,PrimaryEd_Percent,100.2
100.2,100,100,2081,PrimaryEd_Percent,100.2
100.2,100,100,2082,PrimaryEd_Percent,100.2
100.2,100,100,2083,PrimaryEd_Percent,100.2
100.2,100,100,2084,PrimaryEd_Percent,100.2
100.2,100,100,2085,PrimaryEd_Percent,100.2
100.2,100,100,2086,PrimaryEd_Percent,100.2
100.2,100,100,2087,PrimaryEd_Percent,100.2
100.2,100,100,2088,PrimaryEd_Percent,100.1
100.1,100,100,2089,PrimaryEd_Percent,100.1
100.1,100,100,2090,PrimaryEd_Percent,100
100,100,100,2091,PrimaryEd_Percent,100
100,100,100,2092,PrimaryEd_Percent,100
100,100,100,2093,PrimaryEd_Percent,100
100,100,100,2094,PrimaryEd_Percent,100
100,100,100,2095,PrimaryEd_Percent,100
100,100,100,2096,PrimaryEd_Percent,100
100,100,100,2097,PrimaryEd_Percent,100
100,100,100,2098,PrimaryEd_Percent,100
100,100,100,2099,PrimaryEd_Percent,100
100,100,100,2100,PrimaryEd_Percent,100
81.41,81.41,81.41,2019,SanitAccessImproved,81.41
81.49,81.49,81.49,2020,SanitAccessImproved,81.49
81.53,81.53,81.53,2021,SanitAccessImproved,81.53
81.6,81.6,81.6,2022,SanitAccessImproved,81.6
81.77,81.77,81.77,2023,SanitAccessImproved,81.77
81.96,81.96,81.96,2024,SanitAccessImproved,81.96
82.17,82.32,82.32,2025,SanitAccessImproved,82.17
82.38,82.72,82.72,2026,SanitAccessImproved,82.38
82.58,83.19,83.19,2027,SanitAccessImproved,82.58
82.77,83.73,83.73,2028,SanitAccessImproved,82.77
82.94,84.32,84.32,2029,SanitAccessImproved,82.94
83.08,84.93,84.93,2030,SanitAccessImproved,83.08
83.19,85.56,85.56,2031,SanitAccessImproved,83.19
83.29,86.2,86.2,2032,SanitAccessImproved,83.29
83.39,86.84,86.85,2033,SanitAccessImproved,83.39
83.53,87.49,87.5,2034,SanitAccessImproved,83.54
83.69,88.15,88.16,2035,SanitAccessImproved,83.7
83.88,88.83,88.84,2036,SanitAccessImproved,83.9
84.09,89.51,89.52,2037,SanitAccessImproved,84.11
84.31,90.22,90.23,2038,SanitAccessImproved,84.34
84.55,90.93,90.95,2039,SanitAccessImproved,84.57
84.79,91.65,91.67,2040,SanitAccessImproved,84.81
85.05,92.37,92.39,2041,SanitAccessImproved,85.07
85.3,93.07,93.09,2042,SanitAccessImproved,85.32
85.55,93.75,93.77,2043,SanitAccessImproved,85.56
85.79,94.41,94.44,2044,SanitAccessImproved,85.8
86.02,95.05,95.07,2045,SanitAccessImproved,86.03
86.26,95.67,95.69,2046,SanitAccessImproved,86.26
86.49,96.26,96.28,2047,SanitAccessImproved,86.49
86.74,96.81,96.83,2048,SanitAccessImproved,86.73
86.98,97.33,97.35,2049,SanitAccessImproved,86.97
87.24,97.81,97.82,2050,SanitAccessImproved,87.22
87.5,98.23,98.25,2051,SanitAccessImproved,87.48
87.75,98.6,98.62,2052,SanitAccessImproved,87.73
88.01,98.92,98.94,2053,SanitAccessImproved,87.99
88.26,99.19,99.2,2054,SanitAccessImproved,88.24
88.52,99.39,99.4,2055,SanitAccessImproved,88.48
88.79,99.55,99.56,2056,SanitAccessImproved,88.75
89.06,99.67,99.68,2057,SanitAccessImproved,89.01
89.34,99.76,99.76,2058,SanitAccessImproved,89.28
89.61,99.83,99.83,2059,SanitAccessImproved,89.56
89.88,99.88,99.88,2060,SanitAccessImproved,89.83
90.16,99.91,99.92,2061,SanitAccessImproved,90.11
90.43,99.94,99.94,2062,SanitAccessImproved,90.39
90.71,99.96,99.96,2063,SanitAccessImproved,90.67
90.98,99.97,99.97,2064,SanitAccessImproved,90.95
91.26,99.98,99.98,2065,SanitAccessImproved,91.23
91.54,99.99,99.99,2066,SanitAccessImproved,91.52
91.82,99.99,99.99,2067,SanitAccessImproved,91.8
92.1,99.99,100,2068,SanitAccessImproved,92.09
92.38,100,100,2069,SanitAccessImproved,92.37
92.65,100,100,2070,SanitAccessImproved,92.66
92.93,100,100,2071,SanitAccessImproved,92.94
93.2,100,100,2072,SanitAccessImproved,93.22
93.47,100,100,2073,SanitAccessImproved,93.49
93.74,100,100,2074,SanitAccessImproved,93.76
94,100,100,2075,SanitAccessImproved,94.02
94.25,100,100,2076,SanitAccessImproved,94.27
94.5,100,100,2077,SanitAccessImproved,94.53
94.75,100,100,2078,SanitAccessImproved,94.78
95,100,100,2079,SanitAccessImproved,95.03
95.25,100,100,2080,SanitAccessImproved,95.28
95.5,100,100,2081,SanitAccessImproved,95.53
95.75,100,100,2082,SanitAccessImproved,95.78
96,100,100,2083,SanitAccessImproved,96.03
96.25,100,100,2084,SanitAccessImproved,96.28
96.5,100,100,2085,SanitAccessImproved,96.53
96.75,100,100,2086,SanitAccessImproved,96.78
97,100,100,2087,SanitAccessImproved,97.03
97.24,100,100,2088,SanitAccessImproved,97.27
97.49,100,100,2089,SanitAccessImproved,97.52
97.73,100,100,2090,SanitAccessImproved,97.76
97.98,100,100,2091,SanitAccessImproved,98
98.22,100,100,2092,SanitAccessImproved,98.25
98.46,100,100,2093,SanitAccessImproved,98.49
98.5,100,100,2094,SanitAccessImproved,98.53
98.54,100,100,2095,SanitAccessImproved,98.57
98.58,100,100,2096,SanitAccessImproved,98.6
98.61,100,100,2097,SanitAccessImproved,98.63
98.64,100,100,2098,SanitAccessImproved,98.66
98.67,100,100,2099,SanitAccessImproved,98.69
98.7,100,100,2100,SanitAccessImproved,98.72
34.44,34.44,34.44,2019,SanitAccess_Number,34.44
34.91,34.91,34.91,2020,SanitAccess_Number,34.91
35.35,35.35,35.35,2021,SanitAccess_Number,35.35
35.8,35.8,35.8,2022,SanitAccess_Number,35.8
36.28,36.28,36.28,2023,SanitAccess_Number,36.28
36.77,36.77,36.77,2024,SanitAccess_Number,36.77
37.27,37.33,37.33,2025,SanitAccess_Number,37.27
37.77,37.92,37.92,2026,SanitAccess_Number,37.77
38.26,38.55,38.55,2027,SanitAccess_Number,38.26
38.75,39.21,39.21,2028,SanitAccess_Number,38.75
39.24,39.89,39.89,2029,SanitAccess_Number,39.24
39.7,40.58,40.59,2030,SanitAccess_Number,39.7
40.15,41.29,41.29,2031,SanitAccess_Number,40.15
40.58,42,42,2032,SanitAccess_Number,40.58
41.01,42.71,42.71,2033,SanitAccess_Number,41.01
41.46,43.42,43.42,2034,SanitAccess_Number,41.46
41.91,44.14,44.14,2035,SanitAccess_Number,41.92
42.37,44.86,44.86,2036,SanitAccess_Number,42.38
42.84,45.59,45.59,2037,SanitAccess_Number,42.86
43.32,46.32,46.32,2038,SanitAccess_Number,43.33
43.79,47.06,47.06,2039,SanitAccess_Number,43.81
44.27,47.8,47.8,2040,SanitAccess_Number,44.28
44.75,48.53,48.54,2041,SanitAccess_Number,44.76
45.22,49.25,49.26,2042,SanitAccess_Number,45.24
45.69,49.96,49.97,2043,SanitAccess_Number,45.7
46.14,50.66,50.66,2044,SanitAccess_Number,46.16
46.6,51.33,51.33,2045,SanitAccess_Number,46.61
47.04,51.99,51.99,2046,SanitAccess_Number,47.05
47.48,52.62,52.62,2047,SanitAccess_Number,47.49
47.92,53.23,53.23,2048,SanitAccess_Number,47.92
48.35,53.81,53.81,2049,SanitAccess_Number,48.36
48.78,54.36,54.36,2050,SanitAccess_Number,48.79
49.21,54.87,54.87,2051,SanitAccess_Number,49.22
49.63,55.35,55.34,2052,SanitAccess_Number,49.64
50.05,55.78,55.77,2053,SanitAccess_Number,50.05
50.46,56.18,56.17,2054,SanitAccess_Number,50.46
50.86,56.53,56.52,2055,SanitAccess_Number,50.86
51.26,56.85,56.84,2056,SanitAccess_Number,51.26
51.66,57.15,57.14,2057,SanitAccess_Number,51.66
52.05,57.42,57.41,2058,SanitAccess_Number,52.05
52.44,57.68,57.66,2059,SanitAccess_Number,52.43
52.82,57.92,57.9,2060,SanitAccess_Number,52.81
53.19,58.14,58.13,2061,SanitAccess_Number,53.19
53.56,58.36,58.34,2062,SanitAccess_Number,53.56
53.92,58.56,58.55,2063,SanitAccess_Number,53.92
54.27,58.76,58.74,2064,SanitAccess_Number,54.28
54.62,58.95,58.93,2065,SanitAccess_Number,54.63
54.96,59.13,59.11,2066,SanitAccess_Number,54.98
55.3,59.3,59.29,2067,SanitAccess_Number,55.32
55.63,59.47,59.46,2068,SanitAccess_Number,55.65
55.95,59.63,59.62,2069,SanitAccess_Number,55.98
56.27,59.79,59.77,2070,SanitAccess_Number,56.3
56.58,59.93,59.91,2071,SanitAccess_Number,56.61
56.89,60.07,60.05,2072,SanitAccess_Number,56.92
57.18,60.2,60.18,2073,SanitAccess_Number,57.23
57.48,60.32,60.3,2074,SanitAccess_Number,57.52
57.76,60.44,60.42,2075,SanitAccess_Number,57.8
58.03,60.55,60.53,2076,SanitAccess_Number,58.07
58.3,60.65,60.63,2077,SanitAccess_Number,58.34
58.55,60.75,60.73,2078,SanitAccess_Number,58.6
58.81,60.84,60.81,2079,SanitAccess_Number,58.85
59.05,60.91,60.89,2080,SanitAccess_Number,59.1
59.29,60.98,60.96,2081,SanitAccess_Number,59.34
59.52,61.04,61.02,2082,SanitAccess_Number,59.57
59.75,61.1,61.08,2083,SanitAccess_Number,59.8
59.97,61.15,61.12,2084,SanitAccess_Number,60.02
60.18,61.19,61.17,2085,SanitAccess_Number,60.23
60.39,61.23,61.21,2086,SanitAccess_Number,60.44
60.6,61.26,61.24,2087,SanitAccess_Number,60.65
60.79,61.29,61.27,2088,SanitAccess_Number,60.84
60.99,61.32,61.29,2089,SanitAccess_Number,61.04
61.18,61.34,61.32,2090,SanitAccess_Number,61.23
61.37,61.36,61.34,2091,SanitAccess_Number,61.42
61.55,61.38,61.35,2092,SanitAccess_Number,61.6
61.73,61.39,61.37,2093,SanitAccess_Number,61.78
61.78,61.41,61.38,2094,SanitAccess_Number,61.83
61.82,61.42,61.39,2095,SanitAccess_Number,61.88
61.86,61.42,61.4,2096,SanitAccess_Number,61.92
61.9,61.43,61.41,2097,SanitAccess_Number,61.95
61.93,61.43,61.41,2098,SanitAccess_Number,61.99
61.96,61.43,61.41,2099,SanitAccess_Number,62.02
61.99,61.43,61.41,2100,SanitAccess_Number,62.04
69.78,69.78,69.78,2019,SecondaryEd_Percent,69.78
69.63,69.63,69.63,2020,SecondaryEd_Percent,69.63
69.56,69.56,69.56,2021,SecondaryEd_Percent,69.56
69.49,69.49,69.49,2022,SecondaryEd_Percent,69.49
69.39,69.39,69.39,2023,SecondaryEd_Percent,69.39
69.29,69.29,69.29,2024,SecondaryEd_Percent,69.29
69.21,69.22,69.22,2025,SecondaryEd_Percent,69.21
69.14,69.16,69.16,2026,SecondaryEd_Percent,69.14
69.08,69.12,69.12,2027,SecondaryEd_Percent,69.08
69.04,69.09,69.09,2028,SecondaryEd_Percent,69.03
69,69.07,69.06,2029,SecondaryEd_Percent,69
68.97,69.06,69.06,2030,SecondaryEd_Percent,68.97
68.96,69.08,69.07,2031,SecondaryEd_Percent,68.96
68.97,69.11,69.1,2032,SecondaryEd_Percent,68.97
68.99,69.16,69.16,2033,SecondaryEd_Percent,68.99
69.05,69.26,69.25,2034,SecondaryEd_Percent,69.05
69.1,69.36,69.35,2035,SecondaryEd_Percent,69.11
69.18,69.48,69.47,2036,SecondaryEd_Percent,69.18
69.25,69.62,69.6,2037,SecondaryEd_Percent,69.26
69.32,69.75,69.73,2038,SecondaryEd_Percent,69.34
69.38,69.88,69.85,2039,SecondaryEd_Percent,69.39
69.45,70.01,69.99,2040,SecondaryEd_Percent,69.46
69.5,70.15,70.12,2041,SecondaryEd_Percent,69.52
